CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTK360ONE28-APR-2026,1075.7000000,1081.9000000,1090.0000000,1075.3000000,1085.1000000,1085.1000000,0.8700000,86.0000000,12500.0000000,25.0000000,13517500.0000000
FUTSTK360ONE26-MAY-2026,1079.8000000,0.0000000,0.0000000,0.0000000,,1094.4000000,1.3500000,2.0000000,0.0000000,0.0000000,0.0000000
FUTSTK360ONE30-MAR-2026,1071.2000000,1081.0000000,1087.4000000,1067.7000000,1083.0000000,1083.0000000,1.1000000,6073.0000000,482000.0000000,964.0000000,519742850.0000000
FUTSTKABCAPITAL30-MAR-2026,322.2500000,325.5000000,329.8500000,320.7000000,328.5500000,328.5500000,1.9500000,15727.0000000,9972700.0000000,3217.0000000,3250784775.0000000
FUTSTKABCAPITAL28-APR-2026,324.1000000,327.4000000,331.4500000,323.0000000,330.8000000,330.8000000,2.0600000,243.0000000,331700.0000000,107.0000000,108782875.0000000
FUTSTKABCAPITAL26-MAY-2026,326.0000000,329.4500000,331.5000000,325.0000000,331.5000000,331.5000000,1.6800000,11.0000000,18600.0000000,6.0000000,6106690.0000000
FUTSTKADANIENT30-MAR-2026,2070.5000000,2098.0000000,2107.4000000,2035.7000000,2096.2000000,2096.2000000,1.2400000,52433.0000000,2118195.0000000,6855.0000000,4385156443.2000000
FUTSTKADANIENT28-APR-2026,2073.8000000,2095.0000000,2110.0000000,2040.1000000,2100.5000000,2100.5000000,1.2800000,4615.0000000,195288.0000000,632.0000000,404061872.4000000
FUTSTKADANIENT26-MAY-2026,2080.6000000,2100.0000000,2114.0000000,2049.0000000,2106.9000000,2106.9000000,1.2600000,3361.0000000,77559.0000000,251.0000000,160376994.6000000
FUTSTKADANIPORTS28-APR-2026,1449.9000000,1472.9000000,1519.7000000,1464.0000000,1510.6000000,1510.6000000,4.1800000,1160.0000000,172900.0000000,364.0000000,257733005.0000000
FUTSTKADANIPORTS26-MAY-2026,1458.0000000,1480.9000000,1521.0000000,1471.3000000,1518.8000000,1518.8000000,4.1700000,247.0000000,16625.0000000,35.0000000,24801840.0000000
FUTSTKADANIPORTS30-MAR-2026,1440.9000000,1450.1000000,1507.9000000,1450.1000000,1501.8000000,1501.8000000,4.2200000,42883.0000000,4361450.0000000,9182.0000000,6454355765.0000000
FUTSTKANGELONE30-MAR-2026,221.9600000,225.9600000,226.4200000,220.9600000,224.6300000,224.6300000,1.2000000,11974.0000000,10145000.0000000,4058.0000000,2270796475.0000000
FUTSTKANGELONE28-APR-2026,222.4600000,225.7700000,227.0700000,221.6600000,225.5300000,225.5300000,1.3800000,1598.0000000,617500.0000000,247.0000000,138931625.0000000
FUTSTKANGELONE26-MAY-2026,222.8800000,225.5700000,226.6800000,222.0200000,226.2000000,226.2000000,1.4800000,1123.0000000,360000.0000000,144.0000000,80507550.0000000
FUTSTKAPOLLOHOSP26-MAY-2026,7767.5000000,7845.5000000,7898.0000000,7760.0000000,7898.0000000,7871.5000000,1.3300000,32.0000000,1000.0000000,8.0000000,7836875.0000000
FUTSTKAPOLLOHOSP28-APR-2026,7734.5000000,7763.0000000,7850.5000000,7692.0000000,7833.5000000,7833.5000000,1.2700000,187.0000000,10375.0000000,83.0000000,80751625.0000000
FUTSTKAPOLLOHOSP30-MAR-2026,7680.0000000,7749.0000000,7811.5000000,7646.0000000,7787.5000000,7787.5000000,1.3900000,20160.0000000,448750.0000000,3590.0000000,3474077625.0000000
FUTSTKASHOKLEY28-APR-2026,198.0800000,198.0100000,202.8600000,196.1200000,201.8100000,201.8100000,1.8800000,817.0000000,2630000.0000000,526.0000000,526883450.0000000
FUTSTKASHOKLEY26-MAY-2026,196.8100000,199.0000000,201.0000000,195.7000000,201.0000000,205.5700000,4.4500000,64.0000000,240000.0000000,48.0000000,47855450.0000000
FUTSTKASHOKLEY30-MAR-2026,200.1100000,201.5000000,204.2500000,197.2000000,203.2100000,203.2100000,1.5400000,29385.0000000,24375000.0000000,4875.0000000,4917969300.0000000
FUTSTKASIANPAINT30-MAR-2026,2293.1000000,2298.0000000,2326.1000000,2261.1000000,2298.8000000,2298.8000000,0.2400000,50177.0000000,1303000.0000000,5212.0000000,2981119975.0000000
FUTSTKASIANPAINT28-APR-2026,2306.8000000,2317.7000000,2337.5000000,2277.0000000,2310.8000000,2310.8000000,0.1700000,852.0000000,47500.0000000,190.0000000,109159725.0000000
FUTSTKASIANPAINT26-MAY-2026,2317.3000000,2330.0000000,2330.0000000,2289.1000000,2326.5000000,2326.5000000,0.3900000,152.0000000,12750.0000000,51.0000000,29380800.0000000
FUTSTKASTRAL30-MAR-2026,1617.8000000,1613.0000000,1659.5000000,1613.0000000,1655.6000000,1655.6000000,2.3300000,20382.0000000,1252900.0000000,2948.0000000,2054768452.5000000
FUTSTKASTRAL28-APR-2026,1593.9000000,1613.2000000,1644.6000000,1592.5000000,1640.0000000,1640.0000000,2.8900000,918.0000000,270300.0000000,636.0000000,438698940.0000000
FUTSTKASTRAL26-MAY-2026,1667.4000000,1609.0000000,1634.6000000,1591.0000000,1629.0000000,1629.0000000,-2.3000000,36.0000000,14875.0000000,35.0000000,23890355.0000000
FUTSTKAXISBANK30-MAR-2026,1353.8000000,1356.0000000,1362.0000000,1341.4000000,1356.1000000,1356.1000000,0.1600000,100348.0000000,8470000.0000000,13552.0000000,11460269062.5000000
FUTSTKAXISBANK26-MAY-2026,1370.5000000,1370.0000000,1377.0000000,1357.0000000,1367.2000000,1367.2000000,-0.2400000,101.0000000,33125.0000000,53.0000000,45251812.5000000
FUTSTKAXISBANK28-APR-2026,1361.8000000,1361.8000000,1369.9000000,1350.0000000,1364.9000000,1364.9000000,0.2200000,1076.0000000,316875.0000000,507.0000000,431090437.5000000
FUTSTKBAJAJFINSV30-MAR-2026,1891.8000000,1900.0000000,1927.5000000,1886.8000000,1917.9000000,1917.9000000,1.3700000,49278.0000000,1825250.0000000,7301.0000000,3473025200.0000000
FUTSTKBAJAJFINSV26-MAY-2026,1911.3000000,1919.0000000,1944.2000000,1910.5000000,1941.8000000,1941.8000000,1.5900000,142.0000000,16000.0000000,64.0000000,30809275.0000000
FUTSTKBAJAJFINSV28-APR-2026,1903.7000000,1909.8000000,1938.3000000,1900.1000000,1929.4000000,1929.4000000,1.3500000,536.0000000,103750.0000000,415.0000000,198589725.0000000
FUTSTKBAJAJHLDNG26-MAY-2026,10764.0000000,10820.0000000,10820.0000000,10820.0000000,10820.0000000,10796.0000000,0.2900000,5.0000000,50.0000000,1.0000000,541000.0000000
FUTSTKBAJAJHLDNG28-APR-2026,10760.0000000,10760.0000000,10784.0000000,10753.0000000,10765.0000000,10765.0000000,0.0400000,53.0000000,850.0000000,17.0000000,9150900.0000000
FUTSTKBAJAJHLDNG30-MAR-2026,10675.0000000,10744.0000000,10748.0000000,10583.0000000,10710.0000000,10710.0000000,0.3200000,4366.0000000,22100.0000000,442.0000000,236042500.0000000
FUTSTKBAJFINANCE26-MAY-2026,961.8500000,972.0000000,980.0000000,960.0000000,974.9500000,974.9500000,1.3600000,189.0000000,58500.0000000,78.0000000,56762775.0000000
FUTSTKBAJFINANCE30-MAR-2026,949.6000000,958.0000000,970.4500000,948.1500000,964.1500000,964.1500000,1.5300000,101219.0000000,6130500.0000000,8174.0000000,5885221725.0000000
FUTSTKBAJFINANCE28-APR-2026,955.8000000,968.7500000,975.8000000,955.0000000,970.2500000,970.2500000,1.5100000,1982.0000000,343500.0000000,458.0000000,331748887.5000000
FUTSTKBANKINDIA30-MAR-2026,164.1400000,166.7000000,167.7900000,162.4200000,164.9600000,164.9600000,0.4900000,10068.0000000,14762800.0000000,2839.0000000,2435354324.0000000
FUTSTKBANKINDIA26-MAY-2026,165.7900000,168.6600000,169.4600000,164.9500000,166.7900000,166.7900000,0.6000000,40.0000000,135200.0000000,26.0000000,22626240.0000000
FUTSTKBANKINDIA28-APR-2026,165.1700000,167.7000000,168.5000000,163.5100000,165.9300000,165.9300000,0.4600000,275.0000000,717600.0000000,138.0000000,119107144.0000000
FUTSTKBDL30-MAR-2026,1254.9000000,1261.0000000,1316.8000000,1261.0000000,1283.0000000,1283.0000000,2.2300000,13446.0000000,2616950.0000000,7477.0000000,3382936725.0000000
FUTSTKBDL28-APR-2026,1240.7000000,1252.2000000,1304.7000000,1250.0000000,1274.3000000,1274.3000000,2.7000000,1527.0000000,384650.0000000,1099.0000000,492907135.0000000
FUTSTKBDL26-MAY-2026,1235.3000000,1247.6000000,1299.4000000,1247.6000000,1269.9000000,1269.9000000,2.8000000,83.0000000,38500.0000000,110.0000000,49107695.0000000
FUTSTKBHEL28-APR-2026,250.6500000,252.0500000,260.8500000,251.6000000,259.3500000,259.3500000,3.4700000,3559.0000000,3588375.0000000,1367.0000000,917554837.5000000
FUTSTKBHEL26-MAY-2026,251.9500000,254.6500000,262.0000000,253.5000000,260.3500000,260.3500000,3.3300000,2685.0000000,2716875.0000000,1035.0000000,698473256.2500000
FUTSTKBHEL30-MAR-2026,248.9000000,250.0500000,259.3000000,249.9000000,257.6500000,257.6500000,3.5100000,45228.0000000,25068750.0000000,9550.0000000,6370453031.2500000
FUTSTKBLUESTARCO26-MAY-2026,1866.8000000,1876.1000000,1917.3000000,1870.0000000,1917.3000000,1971.0000000,5.5800000,9.0000000,4225.0000000,13.0000000,7970235.0000000
FUTSTKBLUESTARCO30-MAR-2026,1846.4000000,1862.0000000,1960.5000000,1825.1000000,1949.7000000,1949.7000000,5.5900000,8188.0000000,1511250.0000000,4650.0000000,2888208180.0000000
FUTSTKBLUESTARCO28-APR-2026,1855.7000000,1843.6000000,1965.3000000,1839.7000000,1956.1000000,1956.1000000,5.4100000,88.0000000,39000.0000000,120.0000000,74753185.0000000
FUTSTKBPCL30-MAR-2026,356.8000000,357.9000000,364.0000000,352.2500000,361.5000000,361.5000000,1.3100000,19354.0000000,20358300.0000000,10308.0000000,7303373336.2500000
FUTSTKBPCL28-APR-2026,359.0000000,359.5000000,365.3000000,354.7000000,363.3000000,363.3000000,1.1900000,241.0000000,582625.0000000,295.0000000,210522261.2500000
FUTSTKBPCL26-MAY-2026,360.9500000,361.8000000,367.0000000,356.5000000,363.8000000,363.8000000,0.7800000,39.0000000,110600.0000000,56.0000000,40189571.2500000
FUTSTKBRITANNIA28-APR-2026,5938.0000000,5970.0000000,6045.0000000,5907.5000000,6029.0000000,6029.0000000,1.5300000,115.0000000,3875.0000000,31.0000000,23176062.5000000
FUTSTKBRITANNIA30-MAR-2026,5902.5000000,5911.0000000,6018.0000000,5862.5000000,5982.0000000,5982.0000000,1.3400000,26650.0000000,231500.0000000,1852.0000000,1376266875.0000000
FUTSTKBRITANNIA26-MAY-2026,5963.5000000,6000.0000000,6040.0000000,5950.0000000,6040.0000000,6037.0000000,1.2300000,5.0000000,375.0000000,3.0000000,2248750.0000000
FUTSTKCANBK26-MAY-2026,149.0900000,151.2200000,152.0000000,148.0200000,150.6500000,150.6500000,1.0400000,190.0000000,1100250.0000000,163.0000000,164857747.5000000
