CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAPOLLOHOSP24-FEB-2026,6951.5000000,7150.0000000,7189.5000000,7022.5000000,7105.5000000,7105.5000000,2.2100000,27812.0000000,631375.0000000,5051.0000000,4491169437.5000000
FUTSTKAPOLLOHOSP28-APR-2026,7036.0000000,7171.0000000,7255.0000000,7153.5000000,7191.5000000,7191.5000000,2.2100000,40.0000000,2375.0000000,19.0000000,17137875.0000000
FUTSTKAPOLLOHOSP30-MAR-2026,6997.0000000,7122.0000000,7218.0000000,7084.5000000,7151.0000000,7151.0000000,2.2000000,376.0000000,45125.0000000,361.0000000,322621562.5000000
FUTSTKBDL28-APR-2026,1313.0000000,1394.0000000,1394.0000000,1299.0000000,1306.0000000,1306.0000000,-0.5300000,400.0000000,127400.0000000,364.0000000,167480845.0000000
FUTSTKBDL30-MAR-2026,1312.4000000,1391.1000000,1399.5000000,1297.0000000,1304.3000000,1304.3000000,-0.6100000,1538.0000000,563500.0000000,1610.0000000,744019325.0000000
FUTSTKBDL24-FEB-2026,1318.3000000,1410.0000000,1412.0000000,1298.4000000,1307.6000000,1307.6000000,-0.8100000,15395.0000000,3855950.0000000,11017.0000000,5116535445.0000000
FUTSTKBHARTIARTL24-FEB-2026,1968.5000000,2031.0000000,2036.2000000,1985.0000000,1999.2000000,1999.2000000,1.5500000,107564.0000000,8849725.0000000,18631.0000000,17708435100.0000000
FUTSTKBHARTIARTL28-APR-2026,1989.3000000,2016.4000000,2028.6000000,2016.4000000,2023.6000000,2023.6000000,1.7200000,104.0000000,20425.0000000,43.0000000,41302390.0000000
FUTSTKBHARTIARTL30-MAR-2026,1977.4000000,2025.4000000,2025.4000000,1998.4000000,2010.0000000,2010.0000000,1.6400000,7476.0000000,755725.0000000,1591.0000000,1519927895.0000000
FUTSTKDABUR24-FEB-2026,501.3500000,510.0000000,511.1000000,496.3500000,501.2500000,501.2500000,-0.0100000,21541.0000000,5042500.0000000,4034.0000000,2527139187.5000000
FUTSTKDABUR28-APR-2026,507.1000000,509.6500000,511.0000000,502.4500000,506.6500000,506.6500000,-0.0800000,63.0000000,45000.0000000,36.0000000,22799312.5000000
FUTSTKDABUR30-MAR-2026,504.1000000,509.1000000,512.7000000,499.0000000,503.9000000,503.9000000,-0.0300000,266.0000000,216250.0000000,173.0000000,109048750.0000000
FUTSTKFORTIS30-MAR-2026,844.2500000,870.7500000,875.5000000,859.6500000,872.8000000,872.8000000,3.3800000,161.0000000,66650.0000000,86.0000000,57894011.2500000
FUTSTKFORTIS28-APR-2026,848.7500000,861.1500000,875.6000000,861.1500000,872.1000000,874.1500000,2.9900000,6.0000000,3875.0000000,5.0000000,3373652.5000000
FUTSTKFORTIS24-FEB-2026,840.0500000,865.0000000,872.0000000,853.0000000,866.6000000,866.6000000,3.1600000,14789.0000000,1742975.0000000,2249.0000000,1506473481.2500000
FUTSTKHAL24-FEB-2026,4335.5000000,4590.0000000,4631.0000000,4397.0000000,4465.4000000,4465.4000000,2.9900000,55500.0000000,2630550.0000000,17537.0000000,11768572365.0000000
FUTSTKHAL30-MAR-2026,4355.0000000,4575.0000000,4639.3000000,4424.0000000,4492.5000000,4492.5000000,3.1500000,3835.0000000,177000.0000000,1180.0000000,795244125.0000000
FUTSTKHAL28-APR-2026,4382.5000000,4568.1000000,4646.0000000,4450.0000000,4511.5000000,4511.5000000,2.9400000,574.0000000,37050.0000000,247.0000000,167510520.0000000
FUTSTKHDFCBANK24-FEB-2026,931.1000000,974.8000000,984.8000000,945.6500000,950.8000000,950.8000000,2.1100000,413573.0000000,43289400.0000000,78708.0000000,41346124352.5000000
FUTSTKHDFCBANK28-APR-2026,942.3500000,984.6000000,985.0000000,959.6000000,962.7500000,962.7500000,2.1600000,1102.0000000,224400.0000000,408.0000000,216412707.5000000
FUTSTKHDFCBANK30-MAR-2026,937.2000000,968.0000000,990.0000000,952.4000000,957.2000000,957.2000000,2.1300000,48572.0000000,2257200.0000000,4104.0000000,2166187980.0000000
FUTSTKIEX30-MAR-2026,122.6000000,127.6000000,127.6000000,123.9200000,126.0100000,126.0100000,2.7800000,1582.0000000,1740000.0000000,464.0000000,217861200.0000000
FUTSTKIEX24-FEB-2026,121.7600000,126.2000000,127.5900000,123.2100000,125.2900000,125.2900000,2.8900000,19128.0000000,16597500.0000000,4426.0000000,2069905500.0000000
FUTSTKIEX28-APR-2026,123.1700000,128.0000000,128.0000000,124.7100000,126.7000000,126.7000000,2.8600000,141.0000000,270000.0000000,72.0000000,34033762.5000000
FUTSTKINDHOTEL28-APR-2026,674.6000000,692.0000000,695.1000000,690.0000000,690.3000000,690.3000000,2.3200000,41.0000000,26000.0000000,26.0000000,18004650.0000000
FUTSTKINDHOTEL24-FEB-2026,665.8000000,686.0000000,696.7500000,679.3000000,682.4500000,682.4500000,2.5000000,26169.0000000,4294000.0000000,4294.0000000,2944140650.0000000
FUTSTKINDHOTEL30-MAR-2026,670.5000000,689.0000000,706.8000000,685.0000000,685.8500000,685.8500000,2.2800000,643.0000000,213000.0000000,213.0000000,147001700.0000000
FUTSTKJSWENERGY28-APR-2026,457.2500000,465.6500000,471.0500000,462.0000000,466.6000000,466.6000000,2.0400000,27.0000000,17000.0000000,17.0000000,7941300.0000000
FUTSTKJSWENERGY30-MAR-2026,455.1500000,472.4500000,472.4500000,454.6000000,464.2500000,464.2500000,1.9900000,263.0000000,210000.0000000,210.0000000,97419950.0000000
FUTSTKJSWENERGY24-FEB-2026,452.6500000,490.0000000,490.0000000,451.2000000,461.1500000,461.1500000,1.8700000,35017.0000000,6262000.0000000,6262.0000000,2889765800.0000000
FUTSTKKOTAKBANK28-APR-2026,415.1000000,420.0000000,428.2500000,420.0000000,422.2000000,422.2000000,1.7100000,122.0000000,164000.0000000,82.0000000,69703300.0000000
FUTSTKKOTAKBANK30-MAR-2026,412.5500000,422.0500000,426.3000000,414.6000000,419.6000000,419.6000000,1.7000000,6606.0000000,1586000.0000000,793.0000000,668898400.0000000
FUTSTKKOTAKBANK24-FEB-2026,409.8500000,423.7500000,424.3000000,411.1500000,416.6500000,416.6500000,1.6500000,96828.0000000,39130000.0000000,19565.0000000,16385648000.0000000
FUTSTKMANKIND24-FEB-2026,2075.4000000,2140.0000000,2190.0000000,2105.7000000,2160.0000000,2160.0000000,4.0700000,9990.0000000,1070775.0000000,4759.0000000,2313653107.5000000
FUTSTKMANKIND28-APR-2026,2081.0000000,2149.8000000,2190.0000000,2137.7000000,2155.8000000,2155.8000000,3.5900000,13.0000000,2025.0000000,9.0000000,4381537.5000000
FUTSTKMANKIND30-MAR-2026,2081.0000000,2112.6000000,2192.6000000,2112.6000000,2153.9000000,2153.9000000,3.5000000,188.0000000,27900.0000000,124.0000000,60181537.5000000
FUTSTKNHPC28-APR-2026,78.7900000,79.6600000,79.9500000,78.7000000,78.7000000,79.4900000,0.8800000,43.0000000,76800.0000000,12.0000000,6088832.0000000
FUTSTKNHPC30-MAR-2026,78.0300000,79.9100000,79.9100000,77.2000000,78.1400000,78.1400000,0.1400000,297.0000000,1580800.0000000,247.0000000,123969024.0000000
FUTSTKNHPC24-FEB-2026,77.5100000,79.6800000,80.0700000,76.7000000,77.6400000,77.6400000,0.1600000,11843.0000000,27136000.0000000,4240.0000000,2117047936.0000000
FUTSTKOBEROIRLTY28-APR-2026,1462.1000000,1525.1000000,1535.0000000,1525.0000000,1525.0000000,1525.0000000,4.3000000,17.0000000,2450.0000000,7.0000000,3743075.0000000
FUTSTKOBEROIRLTY30-MAR-2026,1470.8000000,1540.1000000,1542.4000000,1519.2000000,1527.1000000,1527.1000000,3.8200000,293.0000000,50400.0000000,144.0000000,77116830.0000000
FUTSTKOBEROIRLTY24-FEB-2026,1481.8000000,1526.0000000,1560.0000000,1526.0000000,1534.3000000,1534.3000000,3.5400000,16173.0000000,1432550.0000000,4093.0000000,2205582120.0000000
FUTSTKOIL30-MAR-2026,479.0500000,486.7500000,487.7000000,471.2000000,485.5500000,485.5500000,1.3500000,232.0000000,189000.0000000,135.0000000,90514830.0000000
FUTSTKOIL28-APR-2026,478.0500000,482.8500000,487.7500000,472.5000000,487.4500000,487.4500000,1.9600000,81.0000000,21000.0000000,15.0000000,10073700.0000000
FUTSTKOIL24-FEB-2026,479.7000000,494.0000000,494.9000000,471.0000000,485.9500000,485.9500000,1.3000000,9722.0000000,4124400.0000000,2946.0000000,1981734860.0000000
FUTSTKPOLYCAB30-MAR-2026,7086.0000000,7492.5000000,7650.0000000,7487.0000000,7564.5000000,7564.5000000,6.7500000,318.0000000,43375.0000000,347.0000000,328433125.0000000
FUTSTKPOLYCAB24-FEB-2026,7047.5000000,7450.0000000,7740.0000000,7435.5000000,7524.5000000,7524.5000000,6.7600000,25144.0000000,1406500.0000000,11252.0000000,10581068812.5000000
FUTSTKPOLYCAB28-APR-2026,7113.5000000,7594.0000000,7659.0000000,7531.0000000,7588.0000000,7600.5000000,6.8400000,48.0000000,2500.0000000,20.0000000,18957250.0000000
FUTSTKUPL30-MAR-2026,706.4000000,737.1000000,755.7500000,732.8500000,744.8500000,744.8500000,5.4400000,337.0000000,578585.0000000,427.0000000,430786681.2500000
FUTSTKUPL24-FEB-2026,701.2000000,739.0000000,754.7000000,728.5000000,740.8500000,740.8500000,5.6500000,22731.0000000,15266785.0000000,11267.0000000,11314862527.7500000
FUTSTKUPL28-APR-2026,708.5000000,740.0000000,756.3500000,738.0000000,749.3500000,749.3500000,5.7600000,45.0000000,82655.0000000,61.0000000,61871264.7500000
FUTSTKADANIPORTS28-APR-2026,1422.7000000,1519.7000000,1562.1000000,1515.0000000,1554.9000000,1554.9000000,9.2900000,150.0000000,92150.0000000,194.0000000,141691740.0000000
FUTSTKADANIPORTS30-MAR-2026,1414.7000000,1507.3000000,1552.5000000,1503.2000000,1543.1000000,1543.1000000,9.0700000,1380.0000000,836000.0000000,1760.0000000,1277512025.0000000
FUTSTKADANIPORTS24-FEB-2026,1405.9000000,1505.5000000,1543.7000000,1493.7000000,1535.7000000,1535.7000000,9.2300000,45392.0000000,14198700.0000000,29892.0000000,21574632762.5000000
FUTSTKBAJAJ-AUTO28-APR-2026,9548.5000000,9775.0000000,9826.0000000,9683.5000000,9700.0000000,9700.0000000,1.5800000,54.0000000,2700.0000000,36.0000000,26337300.0000000
FUTSTKBAJAJ-AUTO24-FEB-2026,9500.0000000,9749.0000000,9776.0000000,9520.0000000,9628.5000000,9628.5000000,1.3500000,41582.0000000,888000.0000000,11840.0000000,8590924012.5000000
FUTSTKBAJAJ-AUTO30-MAR-2026,9529.0000000,9690.0000000,9795.0000000,9568.5000000,9661.5000000,9661.5000000,1.3900000,822.0000000,26850.0000000,358.0000000,260652712.5000000
FUTSTKHDFCAMC28-APR-2026,2603.4000000,2762.0000000,2762.0000000,2700.7000000,2700.7000000,2700.7000000,3.7300000,15.0000000,4800.0000000,16.0000000,13112700.0000000
FUTSTKHDFCAMC30-MAR-2026,2589.7000000,2785.0000000,2788.0000000,2680.8000000,2690.2000000,2690.2000000,3.8800000,197.0000000,73200.0000000,244.0000000,199831260.0000000
FUTSTKHDFCAMC24-FEB-2026,2574.2000000,2695.0000000,2775.9000000,2662.3000000,2673.7000000,2673.7000000,3.8600000,21122.0000000,2764500.0000000,9215.0000000,7486796040.0000000
FUTSTKINDUSTOWER24-FEB-2026,433.5000000,446.0000000,451.5000000,426.5000000,439.3500000,439.3500000,1.3400000,52252.0000000,24383100.0000000,14343.0000000,10709709555.0000000
FUTSTKINDUSTOWER30-MAR-2026,436.4000000,448.6000000,451.5000000,430.5000000,442.1500000,442.1500000,1.3100000,319.0000000,659600.0000000,388.0000000,291471375.0000000
