CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAMBUJACEM28-APR-2026,540.0000000,535.3500000,536.7000000,534.9000000,536.3500000,536.3500000,-0.6700000,81.0000000,9450.0000000,9.0000000,5066040.0000000
FUTSTKAMBUJACEM24-FEB-2026,533.9500000,532.0000000,532.3000000,524.2500000,530.2500000,530.2500000,-0.6900000,45199.0000000,1789200.0000000,1704.0000000,943874032.5000000
FUTSTKAMBUJACEM30-MAR-2026,537.0500000,534.1500000,534.3500000,527.1500000,533.0500000,533.0500000,-0.7400000,895.0000000,138600.0000000,132.0000000,73546305.0000000
FUTSTKASIANPAINT24-FEB-2026,2442.9000000,2426.3000000,2448.0000000,2395.1000000,2410.1000000,2410.1000000,-1.3400000,52008.0000000,1057250.0000000,4229.0000000,2547301600.0000000
FUTSTKASIANPAINT30-MAR-2026,2456.9000000,2460.0000000,2460.0000000,2409.3000000,2424.3000000,2424.3000000,-1.3200000,1731.0000000,57750.0000000,231.0000000,139923100.0000000
FUTSTKASIANPAINT28-APR-2026,2469.3000000,2469.2000000,2475.0000000,2427.1000000,2440.2000000,2440.2000000,-1.1700000,161.0000000,12000.0000000,48.0000000,29270750.0000000
FUTSTKDIXON28-APR-2026,11554.0000000,11512.0000000,11700.0000000,11390.0000000,11665.0000000,11665.0000000,0.9600000,488.0000000,7400.0000000,148.0000000,85310450.0000000
FUTSTKDIXON24-FEB-2026,11420.0000000,11380.0000000,11575.0000000,11220.0000000,11533.0000000,11533.0000000,0.9800000,48646.0000000,579950.0000000,11599.0000000,6606789800.0000000
FUTSTKDIXON30-MAR-2026,11472.0000000,11357.0000000,11638.0000000,11313.0000000,11592.0000000,11592.0000000,1.0400000,3378.0000000,48500.0000000,970.0000000,555574850.0000000
FUTSTKHAVELLS24-FEB-2026,1352.4000000,1348.0000000,1358.6000000,1327.6000000,1356.0000000,1356.0000000,0.2600000,19653.0000000,633500.0000000,1267.0000000,852700550.0000000
FUTSTKHAVELLS28-APR-2026,1367.8000000,1367.7000000,1369.0000000,1350.0000000,1368.3000000,1368.3000000,0.0300000,44.0000000,6500.0000000,13.0000000,8849100.0000000
FUTSTKHAVELLS30-MAR-2026,1359.9000000,1355.2000000,1363.6000000,1337.3000000,1361.1000000,1361.1000000,0.0800000,498.0000000,52000.0000000,104.0000000,70234400.0000000
FUTSTKITC30-MAR-2026,313.5500000,313.2000000,330.7500000,311.5500000,328.4000000,328.4000000,4.7300000,9766.0000000,8649600.0000000,5406.0000000,2808627120.0000000
FUTSTKITC24-FEB-2026,311.5500000,310.4000000,328.7000000,309.5000000,326.4000000,326.4000000,4.7600000,114872.0000000,79972800.0000000,49983.0000000,25874999920.0000000
FUTSTKITC28-APR-2026,315.5000000,314.7500000,332.5000000,313.5000000,330.5000000,330.5000000,4.7500000,1668.0000000,1680000.0000000,1050.0000000,549203280.0000000
FUTSTKKAYNES30-MAR-2026,3619.3000000,3465.4000000,3744.0000000,3352.5000000,3693.2000000,3693.2000000,2.0400000,2754.0000000,296700.0000000,2967.0000000,1056781550.0000000
FUTSTKKAYNES24-FEB-2026,3621.6000000,3425.0000000,3757.9000000,3336.5000000,3703.8000000,3703.8000000,2.2600000,41234.0000000,4594100.0000000,45941.0000000,16414456450.0000000
FUTSTKKAYNES28-APR-2026,3629.9000000,3482.2000000,3732.7000000,3364.9000000,3696.0000000,3696.0000000,1.8200000,435.0000000,33100.0000000,331.0000000,117296350.0000000
FUTSTKKFINTECH28-APR-2026,965.0000000,965.0000000,965.0000000,920.0000000,931.9000000,931.9000000,-3.4300000,113.0000000,24500.0000000,49.0000000,22752750.0000000
FUTSTKKFINTECH30-MAR-2026,971.2000000,961.6000000,962.0000000,928.2000000,946.1000000,946.1000000,-2.5800000,2538.0000000,268500.0000000,537.0000000,252479150.0000000
FUTSTKKFINTECH24-FEB-2026,992.6000000,977.2000000,984.2000000,949.2000000,968.6000000,968.6000000,-2.4100000,9369.0000000,863000.0000000,1726.0000000,831309250.0000000
FUTSTKLTIM28-APR-2026,5731.0000000,5708.0000000,5708.0000000,5577.0000000,5624.0000000,5624.0000000,-1.8600000,49.0000000,3450.0000000,23.0000000,19337400.0000000
FUTSTKLTIM30-MAR-2026,5697.5000000,5639.5000000,5644.5000000,5543.0000000,5599.0000000,5599.0000000,-1.7200000,295.0000000,28650.0000000,191.0000000,159801900.0000000
FUTSTKLTIM24-FEB-2026,5687.5000000,5648.0000000,5683.5000000,5521.5000000,5581.5000000,5581.5000000,-1.8600000,13728.0000000,542550.0000000,3617.0000000,3017006400.0000000
FUTIDXMIDCPNIFTY28-APR-2026,13849.2000000,13753.3000000,13825.6000000,13631.2500000,13788.1500000,13788.1500000,-0.4400000,165.0000000,10320.0000000,86.0000000,141643278.0000000
FUTIDXMIDCPNIFTY30-MAR-2026,13802.9000000,13742.0000000,13752.0000000,13572.3000000,13726.6500000,13726.6500000,-0.5500000,571.0000000,47280.0000000,394.0000000,645916968.0000000
FUTIDXMIDCPNIFTY24-FEB-2026,13732.9000000,13700.1000000,13704.7000000,13493.4500000,13655.7000000,13655.7000000,-0.5600000,16954.0000000,827760.0000000,6898.0000000,11254840146.0000000
FUTSTKPAGEIND24-FEB-2026,35555.0000000,34770.0000000,35470.0000000,34030.0000000,35370.0000000,35370.0000000,-0.5200000,16768.0000000,104325.0000000,6955.0000000,3632247675.0000000
FUTSTKPAGEIND28-APR-2026,34680.0000000,33865.0000000,34610.0000000,33400.0000000,34495.0000000,34495.0000000,-0.5300000,121.0000000,690.0000000,46.0000000,23510775.0000000
FUTSTKPAGEIND30-MAR-2026,34970.0000000,34200.0000000,34800.0000000,33580.0000000,34760.0000000,34760.0000000,-0.6000000,1414.0000000,7050.0000000,470.0000000,241916700.0000000
