CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKCAMS30-MAR-2026,739.6000000,738.7000000,741.5000000,720.0000000,724.2000000,724.2000000,-2.0800000,3416.0000000,2900250.0000000,3867.0000000,2129104537.5000000
FUTSTKCAMS24-FEB-2026,737.1500000,735.0000000,739.9000000,719.0000000,722.6000000,722.6000000,-1.9700000,6298.0000000,3383250.0000000,4511.0000000,2476765987.5000000
FUTSTKCAMS28-APR-2026,744.6000000,740.0000000,743.7500000,724.8500000,726.8500000,726.8500000,-2.3800000,123.0000000,39000.0000000,52.0000000,28793100.0000000
FUTSTKCANBK30-MAR-2026,152.6200000,153.0100000,153.2300000,149.3700000,150.0100000,150.0100000,-1.7100000,9541.0000000,46082250.0000000,6827.0000000,6982926165.0000000
FUTSTKCANBK24-FEB-2026,151.7900000,152.0000000,152.4500000,148.5600000,149.2300000,149.2300000,-1.6800000,17814.0000000,61830000.0000000,9160.0000000,9325641240.0000000
FUTSTKCANBK28-APR-2026,153.2600000,153.1000000,153.8900000,150.2600000,150.8100000,150.8100000,-1.5900000,408.0000000,1228500.0000000,182.0000000,186897577.5000000
FUTSTKDIXON30-MAR-2026,11597.0000000,11500.0000000,11501.0000000,11150.0000000,11253.0000000,11253.0000000,-2.9600000,20067.0000000,927650.0000000,18553.0000000,10463980600.0000000
FUTSTKDIXON24-FEB-2026,11533.0000000,11411.0000000,11448.0000000,11111.0000000,11220.0000000,11220.0000000,-2.7100000,27984.0000000,1207250.0000000,24145.0000000,13567244550.0000000
FUTSTKDIXON28-APR-2026,11665.0000000,11550.0000000,11550.0000000,11230.0000000,11322.0000000,11322.0000000,-2.9400000,927.0000000,27200.0000000,544.0000000,309012900.0000000
FUTSTKHUDCO28-APR-2026,199.7400000,198.8500000,201.0000000,194.8000000,195.3100000,195.3100000,-2.2100000,160.0000000,319125.0000000,115.0000000,63361436.2500000
FUTSTKHUDCO30-MAR-2026,198.8000000,198.5000000,200.0000000,193.5900000,195.9900000,195.9900000,-1.4100000,6093.0000000,17676750.0000000,6370.0000000,3485271933.7500000
FUTSTKHUDCO24-FEB-2026,197.5400000,197.0000000,199.5600000,193.2000000,195.4100000,195.4100000,-1.0700000,10417.0000000,19832925.0000000,7147.0000000,3902961770.2500000
FUTSTKJSWSTEEL24-FEB-2026,1252.8000000,1255.0000000,1256.2000000,1224.0000000,1227.3000000,1227.3000000,-2.0300000,41945.0000000,14124375.0000000,20925.0000000,17468464320.0000000
FUTSTKJSWSTEEL28-APR-2026,1268.1000000,1260.2000000,1260.2000000,1240.0000000,1241.5000000,1241.5000000,-2.0900000,67.0000000,23625.0000000,35.0000000,29511675.0000000
FUTSTKJSWSTEEL30-MAR-2026,1260.9000000,1260.9000000,1264.0000000,1231.3000000,1235.1000000,1235.1000000,-2.0400000,38403.0000000,13523625.0000000,20035.0000000,16833443085.0000000
FUTSTKJUBLFOOD30-MAR-2026,519.5500000,519.5500000,520.7500000,514.0000000,516.1500000,516.1500000,-0.6500000,9316.0000000,11426250.0000000,9141.0000000,5912219375.0000000
FUTSTKJUBLFOOD24-FEB-2026,525.4500000,524.2000000,529.5000000,522.3500000,524.3500000,524.3500000,-0.2000000,11335.0000000,12192500.0000000,9754.0000000,6408091625.0000000
FUTSTKJUBLFOOD28-APR-2026,516.7000000,516.7500000,516.7500000,509.8500000,511.7000000,511.7000000,-0.9600000,524.0000000,237500.0000000,190.0000000,121701187.5000000
FUTSTKMARICO30-MAR-2026,796.6000000,796.2000000,800.0000000,780.0000000,782.5500000,782.5500000,-1.7600000,8398.0000000,11109600.0000000,9258.0000000,8757999300.0000000
FUTSTKMARICO24-FEB-2026,795.6000000,795.6000000,798.4000000,776.2000000,778.5000000,778.5000000,-2.1400000,17255.0000000,11828400.0000000,9857.0000000,9290802300.0000000
FUTSTKMARICO28-APR-2026,798.6500000,794.0000000,794.0000000,784.5000000,784.7000000,784.7000000,-1.7400000,27.0000000,19200.0000000,16.0000000,15140340.0000000
FUTSTKOIL24-FEB-2026,454.0500000,465.2000000,485.4000000,460.6000000,476.2000000,476.2000000,4.8700000,10163.0000000,15058400.0000000,10756.0000000,7102419870.0000000
FUTSTKOIL28-APR-2026,459.2500000,474.2500000,490.5000000,466.5500000,480.6000000,480.6000000,4.6400000,369.0000000,193200.0000000,138.0000000,92269030.0000000
FUTSTKOIL30-MAR-2026,456.3500000,465.3500000,487.6000000,463.0000000,477.7500000,477.7500000,4.6800000,4932.0000000,11541600.0000000,8244.0000000,5468974000.0000000
FUTSTKPGEL28-APR-2026,633.8500000,626.5000000,627.4000000,610.1000000,610.1000000,610.1000000,-3.7400000,53.0000000,15200.0000000,16.0000000,9378257.5000000
FUTSTKPGEL30-MAR-2026,631.6000000,630.0000000,634.1500000,607.3000000,609.0500000,609.0500000,-3.5700000,3292.0000000,3345900.0000000,3522.0000000,2074025987.5000000
FUTSTKPGEL24-FEB-2026,628.3000000,630.0000000,632.0000000,605.0000000,607.1500000,607.1500000,-3.3600000,8179.0000000,3897850.0000000,4103.0000000,2407088102.5000000
FUTSTKPIDILITIND28-APR-2026,1507.2000000,1497.0000000,1497.0000000,1482.4000000,1486.0000000,1480.0000000,-1.8000000,34.0000000,3500.0000000,7.0000000,5205150.0000000
FUTSTKPIDILITIND30-MAR-2026,1495.0000000,1495.0000000,1495.0000000,1467.2000000,1470.7000000,1470.7000000,-1.6200000,5730.0000000,3026000.0000000,6052.0000000,4463035400.0000000
FUTSTKPIDILITIND24-FEB-2026,1485.3000000,1484.0000000,1484.9000000,1458.4000000,1462.0000000,1462.0000000,-1.5600000,10481.0000000,3056000.0000000,6112.0000000,4480596600.0000000
FUTSTKABB24-FEB-2026,5894.0000000,5875.0000000,5914.0000000,5689.0000000,5717.5000000,5717.5000000,-2.9900000,9487.0000000,1182125.0000000,9457.0000000,6873548062.5000000
FUTSTKABB30-MAR-2026,5891.5000000,5870.0000000,5901.5000000,5680.5000000,5705.5000000,5705.5000000,-3.1500000,7952.0000000,1026375.0000000,8211.0000000,5955083812.5000000
FUTSTKABB28-APR-2026,5904.0000000,5888.0000000,5888.0000000,5700.0000000,5709.0000000,5709.0000000,-3.3000000,181.0000000,6375.0000000,51.0000000,36912750.0000000
FUTSTKBIOCON28-APR-2026,384.5000000,385.1000000,391.3500000,384.8500000,386.2000000,386.2000000,0.4400000,131.0000000,195000.0000000,78.0000000,75765125.0000000
FUTSTKBIOCON30-MAR-2026,381.9000000,381.9000000,389.1000000,380.1500000,384.1500000,384.1500000,0.5800000,5325.0000000,12197500.0000000,4879.0000000,4704291625.0000000
FUTSTKBIOCON24-FEB-2026,379.5000000,380.7500000,386.7000000,377.6000000,381.3500000,381.3500000,0.4800000,13044.0000000,18277500.0000000,7311.0000000,7004501750.0000000
FUTSTKCROMPTON24-FEB-2026,272.0600000,270.7900000,272.2300000,264.3800000,265.4500000,265.4500000,-2.4200000,18689.0000000,16905600.0000000,9392.0000000,4536426222.0000000
FUTSTKCROMPTON30-MAR-2026,273.8100000,272.8700000,274.2700000,266.3000000,267.1700000,267.1700000,-2.4200000,9914.0000000,15287400.0000000,8493.0000000,4129395768.0000000
FUTSTKCROMPTON28-APR-2026,275.5000000,275.0000000,275.0000000,268.5000000,268.9700000,268.9700000,-2.3700000,215.0000000,68400.0000000,38.0000000,18607536.0000000
FUTSTKHAL24-FEB-2026,4247.1000000,4245.0000000,4270.0000000,4105.0000000,4127.4000000,4127.4000000,-2.8100000,46057.0000000,2423850.0000000,16159.0000000,10147802535.0000000
FUTSTKHAL28-APR-2026,4299.3000000,4309.9000000,4310.0000000,4161.0000000,4180.1000000,4180.1000000,-2.7700000,1675.0000000,86100.0000000,574.0000000,365379765.0000000
FUTSTKHAL30-MAR-2026,4275.3000000,4280.0000000,4294.8000000,4132.1000000,4152.1000000,4152.1000000,-2.8800000,19148.0000000,1955250.0000000,13035.0000000,8237276610.0000000
FUTSTKKFINTECH30-MAR-2026,1015.6000000,1030.0000000,1030.0000000,992.1000000,998.4000000,998.4000000,-1.6900000,4133.0000000,1862000.0000000,3724.0000000,1879844050.0000000
FUTSTKKFINTECH28-APR-2026,1002.2000000,1001.0000000,1003.0000000,980.2000000,984.1000000,984.1000000,-1.8000000,214.0000000,33500.0000000,67.0000000,33407450.0000000
FUTSTKKFINTECH24-FEB-2026,1041.5000000,1048.9000000,1048.9000000,1012.3000000,1016.7000000,1016.7000000,-2.3800000,5691.0000000,1886000.0000000,3772.0000000,1943282200.0000000
FUTSTKLAURUSLABS28-APR-2026,1051.3500000,1050.5000000,1052.0000000,1027.9000000,1031.5500000,1031.5500000,-1.8800000,171.0000000,36550.0000000,43.0000000,38099550.0000000
FUTSTKLAURUSLABS30-MAR-2026,1044.8500000,1045.0000000,1047.6500000,1022.0500000,1026.3500000,1026.3500000,-1.7700000,6614.0000000,3470550.0000000,4083.0000000,3600553080.0000000
FUTSTKLAURUSLABS24-FEB-2026,1038.3000000,1039.1000000,1040.5000000,1015.7000000,1020.3500000,1020.3500000,-1.7200000,18894.0000000,3960150.0000000,4659.0000000,4082333420.0000000
FUTSTKMAXHEALTH24-FEB-2026,1086.3000000,1080.6000000,1088.3500000,1076.6500000,1080.3500000,1080.3500000,-0.5400000,18482.0000000,5986050.0000000,11402.0000000,6481013411.2500000
FUTSTKMAXHEALTH30-MAR-2026,1092.8000000,1086.8000000,1093.6500000,1082.5000000,1086.8000000,1086.8000000,-0.5400000,9413.0000000,5037375.0000000,9595.0000000,5487411405.0000000
FUTSTKMAXHEALTH28-APR-2026,1099.2500000,1099.6000000,1099.6000000,1090.0500000,1092.7000000,1092.7000000,-0.5900000,93.0000000,13650.0000000,26.0000000,14945411.2500000
FUTSTKMCX28-APR-2026,2373.7000000,2439.9000000,2463.3000000,2382.2000000,2389.0000000,2389.0000000,0.6400000,409.0000000,190000.0000000,304.0000000,462002500.0000000
FUTSTKMCX24-FEB-2026,2346.4000000,2410.0000000,2436.0000000,2350.0000000,2359.6000000,2359.6000000,0.5600000,15914.0000000,8685000.0000000,13896.0000000,20893842375.0000000
FUTSTKMCX30-MAR-2026,2358.6000000,2423.5000000,2450.0000000,2365.3000000,2374.1000000,2374.1000000,0.6500000,8054.0000000,5399375.0000000,8639.0000000,13059038500.0000000
FUTSTKNBCC30-MAR-2026,98.4500000,98.4700000,99.0000000,95.1100000,95.6800000,95.6800000,-2.8100000,4373.0000000,26123500.0000000,4019.0000000,2529922590.0000000
FUTSTKNBCC28-APR-2026,98.9300000,99.0500000,99.5900000,95.8500000,96.2500000,96.2500000,-2.7000000,206.0000000,442000.0000000,68.0000000,43004845.0000000
FUTSTKNBCC24-FEB-2026,98.2000000,97.9700000,98.6500000,94.9000000,95.3900000,95.3900000,-2.8600000,10427.0000000,28496000.0000000,4384.0000000,2748990985.0000000
FUTIDXNIFTYNXT5028-APR-2026,71069.4000000,70055.8000000,70055.8000000,69500.2000000,69670.4000000,69670.4000000,-1.9600000,2.0000000,75.0000000,3.0000000,5234910.0000000
FUTIDXNIFTYNXT5030-MAR-2026,70521.8000000,70605.0000000,70650.0000000,69275.0000000,69379.2000000,69379.2000000,-1.6200000,166.0000000,4950.0000000,198.0000000,345796655.0000000
FUTIDXNIFTYNXT5024-FEB-2026,70285.0000000,70315.8000000,70387.4000000,68845.6000000,69005.4000000,69005.4000000,-1.8200000,611.0000000,13150.0000000,526.0000000,914880535.0000000
FUTSTKPREMIERENE30-MAR-2026,769.1000000,769.1500000,770.7000000,746.0000000,756.2500000,756.2500000,-1.6700000,3265.0000000,1725000.0000000,3000.0000000,1308160995.0000000
FUTSTKPREMIERENE28-APR-2026,771.6500000,768.5500000,768.5500000,752.7500000,757.9500000,757.9500000,-1.7700000,84.0000000,14375.0000000,25.0000000,10916950.0000000
FUTSTKPREMIERENE24-FEB-2026,766.1500000,765.6500000,767.4500000,743.8000000,754.4000000,754.4000000,-1.5300000,9545.0000000,1813550.0000000,3154.0000000,1371554227.5000000
FUTSTKTATATECH28-APR-2026,611.7000000,616.0000000,616.0000000,606.3000000,608.2000000,608.2000000,-0.5700000,601.0000000,96000.0000000,120.0000000,58789880.0000000
FUTSTKTATATECH30-MAR-2026,608.9000000,609.9000000,613.7000000,603.1000000,605.2500000,605.2500000,-0.5900000,5146.0000000,3025600.0000000,3782.0000000,1845674200.0000000
FUTSTKTATATECH24-FEB-2026,606.6000000,605.0000000,611.8500000,601.3000000,603.3500000,603.3500000,-0.5300000,10294.0000000,3320000.0000000,4150.0000000,2019340840.0000000
FUTSTKULTRACEMCO30-MAR-2026,13115.0000000,13094.0000000,13128.0000000,12711.0000000,12752.0000000,12752.0000000,-2.7600000,14745.0000000,494500.0000000,9890.0000000,6376368100.0000000
