CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAPLAPOLLO30-MAR-2026,2285.8000000,2284.0000000,2287.5000000,2255.0000000,2264.5000000,2264.5000000,-0.9300000,270.0000000,53550.0000000,153.0000000,121360295.0000000
FUTSTKAPLAPOLLO24-FEB-2026,2273.3000000,2248.7000000,2277.1000000,2241.1000000,2252.0000000,2252.0000000,-0.9300000,18160.0000000,472850.0000000,1351.0000000,1066327920.0000000
FUTSTKAPLAPOLLO28-APR-2026,2295.9000000,2280.0000000,2289.0000000,2268.1000000,2277.9000000,2277.9000000,-0.7800000,88.0000000,16800.0000000,48.0000000,38217410.0000000
FUTSTKCAMS24-FEB-2026,733.1500000,728.0500000,730.7000000,716.5500000,722.9500000,722.9500000,-1.3900000,8890.0000000,969000.0000000,1292.0000000,700963500.0000000
FUTSTKCAMS28-APR-2026,737.8500000,724.0000000,727.2000000,724.0000000,727.2000000,727.2000000,-1.4400000,94.0000000,2250.0000000,3.0000000,1633575.0000000
FUTSTKCAMS30-MAR-2026,734.9000000,725.2500000,731.6000000,719.5000000,723.8500000,723.8500000,-1.5000000,589.0000000,96750.0000000,129.0000000,70139062.5000000
FUTSTKCHOLAFIN24-FEB-2026,1738.0000000,1726.7000000,1730.8000000,1709.1000000,1713.9000000,1713.9000000,-1.3800000,21896.0000000,1513125.0000000,2421.0000000,2597830750.0000000
FUTSTKCHOLAFIN30-MAR-2026,1747.4000000,1741.9000000,1741.9000000,1716.5000000,1720.6000000,1720.6000000,-1.5300000,347.0000000,68750.0000000,110.0000000,118686375.0000000
FUTSTKCHOLAFIN28-APR-2026,1751.5000000,1741.5000000,1741.5000000,1727.4000000,1714.7000000,1714.7000000,-2.1000000,24.0000000,11875.0000000,19.0000000,20577375.0000000
FUTSTKDIXON30-MAR-2026,11704.0000000,11550.0000000,11606.0000000,11325.0000000,11470.0000000,11470.0000000,-1.9900000,4485.0000000,58350.0000000,1167.0000000,668935250.0000000
FUTSTKDIXON28-APR-2026,11781.0000000,11736.0000000,11745.0000000,11405.0000000,11553.0000000,11553.0000000,-1.9300000,605.0000000,7450.0000000,149.0000000,85869700.0000000
FUTSTKDIXON24-FEB-2026,11651.0000000,11411.0000000,11550.0000000,11258.0000000,11411.0000000,11411.0000000,-2.0500000,46777.0000000,472950.0000000,9459.0000000,5391893750.0000000
FUTSTKEXIDEIND30-MAR-2026,340.4500000,338.3000000,342.9000000,334.5500000,338.0500000,338.0500000,-0.7000000,1241.0000000,505800.0000000,281.0000000,171400500.0000000
FUTSTKEXIDEIND28-APR-2026,342.3500000,339.0000000,344.4000000,336.8000000,341.1500000,341.1500000,-0.3500000,207.0000000,88200.0000000,49.0000000,30058470.0000000
FUTSTKEXIDEIND24-FEB-2026,338.2500000,336.7500000,340.5000000,332.1000000,336.3500000,336.3500000,-0.5600000,17086.0000000,3666600.0000000,2037.0000000,1233330480.0000000
FUTSTKGLENMARK24-FEB-2026,2035.4000000,2007.1000000,2050.5000000,1996.5000000,2002.1000000,2002.1000000,-1.6300000,29789.0000000,1596750.0000000,4258.0000000,3230420925.0000000
FUTSTKGLENMARK28-APR-2026,2059.6000000,2052.7000000,2072.1000000,2028.9000000,2028.9000000,2028.9000000,-1.4900000,27.0000000,3375.0000000,9.0000000,6934312.5000000
FUTSTKGLENMARK30-MAR-2026,2049.2000000,2033.7000000,2060.0000000,2008.7000000,2014.0000000,2014.0000000,-1.7100000,264.0000000,98250.0000000,262.0000000,200002837.5000000
FUTSTKGODREJPROP28-APR-2026,1839.8000000,1770.0000000,1834.0000000,1756.0000000,1827.0000000,1827.0000000,-0.6900000,123.0000000,9900.0000000,36.0000000,17703785.0000000
FUTSTKGODREJPROP30-MAR-2026,1834.2000000,1789.9000000,1827.9000000,1740.0000000,1817.0000000,1817.0000000,-0.9300000,1557.0000000,173250.0000000,630.0000000,308546810.0000000
FUTSTKGODREJPROP24-FEB-2026,1821.3000000,1795.0000000,1817.8000000,1727.1000000,1808.1000000,1808.1000000,-0.7200000,31932.0000000,2488750.0000000,9050.0000000,4414126007.5000000
FUTSTKICICIPRULI24-FEB-2026,640.1500000,636.9500000,647.0000000,631.1000000,643.3000000,643.3000000,0.4900000,16947.0000000,1302400.0000000,1408.0000000,833820807.5000000
FUTSTKICICIPRULI28-APR-2026,645.3500000,646.0000000,654.0000000,646.0000000,650.4000000,650.4000000,0.7800000,15.0000000,9250.0000000,10.0000000,6010835.0000000
FUTSTKICICIPRULI30-MAR-2026,644.3000000,641.8000000,650.4500000,636.5500000,645.9000000,645.9000000,0.2400000,111.0000000,46250.0000000,50.0000000,29759932.5000000
FUTSTKIDEA30-MAR-2026,11.6600000,11.5700000,11.6100000,11.3800000,11.4100000,11.4100000,-2.1400000,7994.0000000,97348950.0000000,1362.0000000,1118164906.5000000
FUTSTKIDEA24-FEB-2026,11.5700000,11.4600000,11.5400000,11.2900000,11.3200000,11.3200000,-2.1600000,91826.0000000,388466625.0000000,5435.0000000,4428762540.0000000
FUTSTKIDEA28-APR-2026,11.7300000,11.6400000,11.6400000,11.4700000,11.4800000,11.4800000,-2.1300000,644.0000000,9649125.0000000,135.0000000,111657530.2500000
FUTSTKJINDALSTEL24-FEB-2026,1203.7000000,1199.0000000,1199.0000000,1167.7000000,1184.3000000,1184.3000000,-1.6100000,17154.0000000,2625625.0000000,4201.0000000,3100821562.5000000
FUTSTKJINDALSTEL28-APR-2026,1216.0000000,1201.0000000,1201.0000000,1183.9000000,1197.6000000,1197.6000000,-1.5100000,58.0000000,18750.0000000,30.0000000,22332812.5000000
FUTSTKJINDALSTEL30-MAR-2026,1210.0000000,1195.1000000,1197.6000000,1174.6000000,1190.5000000,1190.5000000,-1.6100000,528.0000000,153125.0000000,245.0000000,181657000.0000000
FUTSTKJSWENERGY30-MAR-2026,483.9500000,477.4500000,480.0000000,473.0000000,477.9500000,477.9500000,-1.2300000,468.0000000,97000.0000000,97.0000000,46226150.0000000
FUTSTKJSWENERGY28-APR-2026,486.6000000,478.3000000,480.9500000,476.3500000,480.0000000,480.0000000,-1.3500000,43.0000000,9000.0000000,9.0000000,4309250.0000000
FUTSTKJSWENERGY24-FEB-2026,480.9000000,476.0000000,477.7000000,469.6000000,475.0000000,475.0000000,-1.2200000,33151.0000000,1951000.0000000,1951.0000000,925227950.0000000
FUTSTKKEI28-APR-2026,4524.4000000,4480.7000000,4543.3000000,4455.0000000,4543.3000000,4618.0000000,2.0600000,29.0000000,1750.0000000,10.0000000,7875612.5000000
FUTSTKKEI24-FEB-2026,4607.6000000,4584.0000000,4630.0000000,4516.6000000,4565.2000000,4565.2000000,-0.9200000,9210.0000000,246925.0000000,1411.0000000,1127844077.5000000
FUTSTKKEI30-MAR-2026,4549.6000000,4501.1000000,4579.9000000,4475.0000000,4516.5000000,4516.5000000,-0.7200000,1386.0000000,30450.0000000,174.0000000,137705190.0000000
FUTSTKLUPIN30-MAR-2026,2227.4000000,2207.9000000,2230.0000000,2177.4000000,2209.2000000,2209.2000000,-0.8100000,596.0000000,249475.0000000,587.0000000,548701775.0000000
FUTSTKLUPIN28-APR-2026,2237.2000000,2237.2000000,2244.8000000,2200.0000000,2223.6000000,2223.6000000,-0.6000000,81.0000000,17000.0000000,40.0000000,37697967.5000000
FUTSTKLUPIN24-FEB-2026,2213.5000000,2209.0000000,2218.4000000,2161.7000000,2196.5000000,2196.5000000,-0.7600000,18703.0000000,3004325.0000000,7069.0000000,6576848650.0000000
